FID,STYPE,FACILITY,FADDR1,FADDR2,FCITY,FSTATE,FZIP,FCOUNTY,FPHONE,FEXTEN,FFAX,OBN1,OBN2,SADDR,SCITY,SSTATE,SZIP,ICF,LICNO,LICENSEE,ODATE,EFFECTIVE,EXPIRES,FULL,SAELIGIBLE,CAPACITY,NFTOTAL,HATOTAL,LTCTOTAL,HTOTAL,TOTALBEDS,HGENLIC,REHABHLIC,PSYLIC,SALIC,DETOXLIC,HOSLIC,RSRCHLIC,OTHRHLIC,ALZLIC,HIVLIC,REHABNLIC,TBILIC,VENLIC,OTHNFLIC,NFGENLIC,HAALZLIC,HAHIVLIC,HAGENLIC,RETIREBEDS,CONCARE,ADCP,HOSPICE,RESPITE,REHAB,HOMECARE,SUBACUBEDS,CONSUBACUT,HCACAT,HOSCAT,NPCAT,NSGSVCS,NSGINTSV,NSGPDSV,IVSV,AIDESV,SWSV,PTSV,OTSV,SPSV,PMSV,DMESV,SPLYSV,NSGPOOL,POOLAIDE,HHASV,HHANO,HOSNO,HPBEDS,HRBEDS,HOSSV,ADMNAME,ADMPHONE,DONNAME,MGMTNAME,MGMTADDR,PARNAME,PARADDR,OWNER,OWNERADDR,HOLDSTYPE
"944598","Mental Health Homes","LIFE, Inc./Cherokee Trail Group Home","2609 Royal Avenue","","Goldsboro","NC","27534","New Hanover","(910)799-9517","","(910)799-3680","","","105 Cherokee Trail","Wilmington","NC","28409",T,"MHL-065-040","LIFE, Inc.",09/06/1994,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Damara Baggett","(910)799-9517","","","","","","Sharon L Raynor","","MHL"
"921644","Mental Health Homes","Life, Inc./Cherry Lane","2609 Royall Ave.","","Goldsboro","NC","27534","Craven","(252)633-5565","","(252)636-1725","","","1104 Cherry Lane","New Bern","NC","28560",T,"MHL-025-001","Life, Inc.",10/06/1988,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Latisha Grant","(252)402-5944","","","","","","Sharon L Raynor","","MHL"
"955734","Mental Health Homes","LIFE, Inc./Chowan Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Chowan","(252)482-5456","","(252)482-5584","","","249 Coke Avenue","Edenton","NC","27932",T,"MHL-021-007","Life, Inc.",06/12/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Belinda Owens","(252)482-5456","","","","","","Sharon L Raynor","","MHL"
"955735","Mental Health Homes","LIFE, Inc./Coke Avenue Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Chowan","(252)482-8121","","(252)482-5584","","","255 Coke Avenue","Edenton","NC","27932",T,"MHL-021-008","Life, Inc.",06/12/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Belinda Owens","(252)482-8121","","","","","","Beatrice W Lamb","","MHL"
"921767","Mental Health Homes","LIFE, Inc./Dixon Road Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Beaufort","(252)975-1220","","(252)975-1784","","","1383 Dixon Road","Chocowinity","NC","27817",T,"MHL-007-008","LIFE, Inc.",01/18/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Allan King","(252)975-1220","","","","","","Beatrice W Lamb","","MHL"
"921798","Mental Health Homes","Life, Inc./Edgewood Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Beaufort","(252)975-6468","","(252)975-1538","","","77 Edgewood Drive","Chocowinity","NC","27817",T,"MHL-007-006","LIFE, Inc.",12/11/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Susan Ayers","(252)974-2600","","","","","","Sharon L Raynor","","MHL"
"921857","Mental Health Homes","Life, Inc./Folly Street Group Home","2609 Royall Ave","","Goldsboro","NC","27534","Brunswick","(910)754-2855","","(910)754-2806","","","65 Folly Street SW","Supply","NC","28462",T,"MHL-010-008","Life, Inc.",04/07/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Damora Baggett","(910)754-2855","","","","","","Beatrice W Lamb","","MHL"
"944843","Mental Health Homes","LIFE, Inc./Grey Fox Run Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Carteret","(252)223-2466","","(252)223-4053","","","312 Grey Fox Run","Newport","NC","28570",T,"MHL-016-011","LIFE, Inc.",07/28/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Eryn Edwards","(252)223-2466","","","","","","Sharon L Raynor","","MHL"
"922110","Mental Health Homes","Life, Inc./Lavenham Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Craven","(252)633-5559","","(252)636-1725","","","3700 Lavenham Road","New Bern","NC","28560",T,"MHL-025-014","Life, Inc.",07/25/1988,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tonya Brown","(252)633-5559","","","","","","Beatrice W Lamb","","MHL"
"922152","Mental Health Homes","Life, Inc./Lockwood Street Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Brunswick","(910)754-2854","","(910)754-2806","","","156 Country Side Drive","Supply","NC","28462",T,"MHL-010-009","Life, Inc.",04/07/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Damara Baggett","(910)754-2854","","","","","","Sharon L Raynor","","MHL"
"956892","Mental Health Homes","LIFE, Inc./Minute Man Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Beaufort","(252)946-5563","","(252)974-1211","","","388 Minute Man Lane","Washington","NC","27889",T,"MHL-007-015","LIFE, Inc.",10/31/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Latisha Grant","(252)946-5563","","","","","","Beatrice W Lamb","","MHL"
"944844","Mental Health Homes","LIFE, Inc./Nine Foot Road Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Carteret","(252)223-3774","","(252)223-4053","","","1229 Nine Foot Road","Newport","NC","28570",T,"MHL-016-012","LIFE, Inc.",07/16/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Latisha Grant","(252)223-3774","","","","","","Sharon L Raynor","","MHL"
"922323","Mental Health Homes","Life, Inc./Oakdale Home","2609 Royall Avenue","","Goldsboro","NC","27534","Craven","(252)636-1288","","(252)636-1725","","","907 Oakdale Ave","New Bern","NC","28560",T,"MHL-025-013","Life, Inc.",07/15/1988,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ms Tonya Brown","(252)636-1288","","","","","","Sharon L Raynor","","MHL"
"925427","Mental Health Homes","Life, Inc./Old Roper Road Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Washington","(252)793-9177","","(252)975-1784","","","206 A Old Roper Road","Plymouth","NC","27962",T,"MHL-094-003","Life, Inc.",01/30/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Belinda Owens","(252)793-9177","","","","","","Sharon L Raynor","","MHL"
"955501","Mental Health Homes","Life, Inc./Slatestone Road Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Beaufort","(252)946-9055","","(252)974-1211","","","332 Slatestone Road","Washington","NC","27889",T,"MHL-007-013","Life, Inc.",03/10/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Allan King","(252)946-9055","","","","","","Sharon L Raynor","","MHL"
"955544","Mental Health Homes","Life, Inc./Twin Acres Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Martin","(252)792-9158","","(252)974-1211","","","2767 Wildcat Road","Williamston","NC","27892",T,"MHL-058-006","Life, Inc.",03/24/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Susan Ayers","(252)792-9158","","","","","","Sharon L Raynor","","MHL"
"952101","Mental Health Homes","LIFE, Inc./Walnut Street Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Wayne","(919)736-7668","","(919)583-8210","","","1011 East Walnut Street","Goldsboro","NC","27530",T,"MHL-096-002","LIFE, Inc.",10/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tonya Ham","(919)778-1900","","","","","","Sharon L Raynor","","MHL"
"922100","Mental Health Homes","Life, Inc./William Street Home","2609 Royall Avenue","","Goldsboro","NC","27534","Wayne","(919)734-1402","","(919)736-7790","","","407 North William Street","Goldsboro","NC","27530",T,"MHL-096-003","Life, Inc.",04/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tonya Ham","(919)734-1402","","","","","","Sharon L Raynor","","MHL"
"944709","Mental Health Homes","LIFE, Inc/ Green Tee Lane","2609 Royall Avenue","","Goldsboro","NC","27534","Nash","(252)972-6975","","(919)736-7790","","","1320 Green Tee Lane","Rocky Mount","NC","27804",T,"MHL-064-020","LIFE, Inc.",09/23/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ricky Richmond","(252)972-6975","","","","","","Beatrice W Lamb","","MHL"
"925415","Mental Health Homes","Life, Inc/ Wilson Street Group Home","2609 Royall Ave.","","Goldsboro","NC","27534","Washington","(252)793-6440","","(252)975-1784","","","1116 Wilson Street Extension","Plymouth","NC","27962",T,"MHL-094-004","Life, Inc.",01/30/1995,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ms Tanya Cofield","(252)793-6440","","","","","","Beatrice W Lamb","","MHL"
"922436","Mental Health Homes","Life/Raven Ridge Group Home","2609 Royall Avenue","","Goldsboro","NC","27534","Wilson","(252)291-8348","","(252)291-0812","","","4105 Raven Ridge Drive","Wilson","NC","27893",T,"MHL-098-011","Life, Inc.",08/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tonya Ham","(252)291-8348","","","","","","Sharon L Raynor","","MHL"
"921795","Mental Health Homes","Lifetime Resources, Inc. Echo Farms Group Home","1316 S. 16th Street","","Wilmington","NC","28401","New Hanover","(910)762-1189","","(910)762-1301","","","220 Dorchester Place","Wilmington","NC","28412",T,"MHL-065-013","Lifetime Resources, Inc.",09/01/1988,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Mr Robert T Thacker Jr","(910)762-1189","","","","","","Robert T Thacker Jr","","MHL"
"922139","Mental Health Homes","Lillington Group Home","501-C South Wall Street","","Benson","NC","27504","Harnett","(910)893-9121","","(919)894-1488","","","1110 NC 210 South","Lillington","NC","27546",T,"MHL-043-005","RHA Health Services NC, LLC",05/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Fred Nelson","(910)893-9121","","RHA Health Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","1 Buckhead Plaza Suite 900, 3060 Peachtree Rd NW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922147","Mental Health Homes","Linoak Group Home","1754 GKN Way","","Newton","NC","28658","Lincoln","(828)428-0552","","(828)428-3600","","","3175 Bank St.","Lincolnton","NC","28092",T,"MHL-055-016","RHA Health Services NC, LLC",07/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Arlene Bridges","(828)428-0061","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead Plaza, Suite 900, 3060 Peachtree rd. N.W. Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"952149","Mental Health Homes","Little River Group Home","P.O. Box 1080","","Lenoir","NC","28645-1080","Alexander","(828)632-0263","","(828)728-9953","","","4161 NC Hwy 127","Taylorsville","NC","28681",T,"MHL-002-005","ComServ, Inc.",09/20/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Paige Anderson","(828)728-9288","","ComServ, Inc.","P.O. Box 1080 Lenoir, NC 28645-1080","","","Dawn Kelly","","MHL"
"090940","Mental Health Homes","Lockley Road","1200 Navaho Drive","","Raleigh","NC","27609","Wake","(919)303-5665","","(919)303-5650","","","4617 Lockley Road","Holly Springs","NC","27540",T,"MHL-092-119","Educare Community Living Corporation - North Carolina",03/19/1993,01/01/2018,12/31/2018,F,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Keisha Douglas","(919)387-1011","","","","Educare Community Living Corporation-America","9901 Linn Station Road Louisville, KY 40223-","Educare Community Living Corporation-America","9901 Linn Station road Louisville, KY 402523","MHL"
"960194","Mental Health Homes","Lower Creek Group Home","P.O. Box 1080","","Lenoir","NC","28645","Caldwell","(828)758-2019","","(828)728-9288","","","3256 Playmore Beach Road","Morganton","NC","28655",T,"MHL-014-039","ComServ, Inc.",03/01/1996,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Paige Anderson","(828)728-9288","","ComServ, Inc.","P.O. Box 1080 Lenoir, NC 28645-","","","Dawn Kelly","","MHL"
"944505","Mental Health Homes","Luke Street","2609 Royall Avenue","","Goldsboro","NC","27534","Chowan","(252)482-8900","","(252)482-8881","","","206 Luke Street","Edenton","NC","27932",T,"MHL-021-005","Life, Inc.",02/21/1994,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Wendy Faircloth","(252)482-8666","","","","","","Sharon L Raynor","","MHL"
"922165","Mental Health Homes","Lynn Road","2527 E. Lyon Station Rd","","Creedmoor","NC","27522","Durham","(919)596-0307","","(919)528-2971","","","515 Lynn Road","Durham","NC","27707",T,"MHL-032-058","RHA Health Services NC, LLC",09/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Carlos Scott","(919)528-2558","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","1 Buckhead Plaza Suite 900, 3060 Peachtree Rd NW Atlanta, GA 30305","Jeanne Duncan","","MHL"
"922166","Mental Health Homes","Macon County Group Home","P.O. Box 698","","Franklin","NC","28744","Macon","(828)524-5888","","(828)369-5758","","","170 Second Street","Franklin","NC","28744",T,"MHL-056-003","Macon Citizens Habilities, Inc.",02/01/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Christi Huff","(828)524-5888","","","","","","Jeannie B Garrett","","MHL"
"922167","Mental Health Homes","Magnolia Group Home","15235 Airport Road","","Maxton","NC","28364","Moore","(910)944-2611","","(910)844-9668","","","928 Magnolia Drive","Aberdeen","NC","28315",T,"MHL-063-012","RHA Health Services NC, LLC",08/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Randy Robinson","(910)944-2611","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","RHA Inc","1 Buckhead Plaza Suite 900, 3060 Peachtree RdNW Atlanta, GA 30305","RHA Health Services NC, LLC","17 Church Street Asheville, NC 28801","MHL"
"922171","Mental Health Homes","Mallard Lane Center","350 Pee Dee Ave, Suite 101","","Albemarle","NC","28001","Richmond","(910)895-3428","","(910)895-1410","","","142 Mallard Lane","Rockingham","NC","28379",T,"MHL-077-006","Monarch",03/01/1985,01/01/2018,12/31/2018,T,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Christy Shaver","(704)986-1500","","","","","","Peggy S Terhune","","MHL"
"922176","Mental Health Homes","Mantle Court Group Home","2211-A Executive Street","","Charlotte","NC","28208-3655","Mecklenburg","(704)567-8082","","(704)507-8441","","","4319 Mantle Court","Charlotte","NC","28205",T,"MHL-060-167","Autism Services of Mecklenburg County, Inc.",03/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Mr J M Phillips","(704)392-9220","","","","","","J Marc Phillips","","MHL"
"922182","Mental Health Homes","Marie G. Smith Group Home","PO Box 2487","","Albemarle","NC","28002","Stanly","(704)982-8065","","(704)982-8155","","","1921 Palmetto Drive","Albemarle","NC","28001",T,"MHL-084-008","GHA Autism Supports",07/01/1991,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Dawn H Allen","(704)982-9600","","","","","","Dawn H Allen","","MHL"
"955746","Mental Health Homes","Mason Street","1200 Navaho Drive","","Raleigh","NC","27609","Wake","(919)387-5881","","(919)387-6061","","","306 North Mason Street","Apex","NC","27502",T,"MHL-092-125","VOCA Corporation of North Carolina",05/17/1993,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Keisha Douglas","(919)387-1011","","","","Res-Care Inc","10140 Linn Station Road Louisville, KY 40223","Patrick G Kelly","","MHL"
"970429","Mental Health Homes","McFarland Road","2609 Royall Ave","","Goldsboro","NC","27534","Halifax","(252)445-1498","","(252)583-1615","","","214 McFarland Road","Enfield","NC","27832",T,"MHL-042-027","Life, Inc.",02/05/1998,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Ricky Richmond","(252)445-1498","","","","","","Sharon L Raynor","","MHL"
"922202","Mental Health Homes","McKeel Loop Road Home","2609 Royall Avenue","","Goldsboro","NC","27534","Wilson","(252)291-9647","","(252)291-0812","","","5910 Farmwood Loop Road","Wilson","NC","27893",T,"MHL-098-012","Life, Inc.",11/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tonya Ham","(252)291-9647","","","","","","Beatrice W Lamb","","MHL"
"922212","Mental Health Homes","Meadowview Home","350 Pee Dee Ave, Suite 101","","Albrmarle","NC","28001","Union","(704)233-9368","","(704)282-4902","","","2723 Bobwhite Circle","Wingate","NC","28174",T,"MHL-090-010","Monarch",05/01/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Christy Shaver","(704)986-1500","","","","","","Peggy S Terhune","","MHL"
"922222","Mental Health Homes","Meek Road Group Home","905-A North New Hope Road","","Gastonia","NC","28054","Gaston","(704)671-2743","","(704)671-2742","","","138 Meek Road","Gastonia","NC","28056",T,"MHL-036-011","Gaston Residential Services, Inc.",02/01/1989,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Tonda S Stillwell","(704)861-9280","","","","","","Rita Thuot","","MHL"
"942386","Mental Health Homes","Michigan Street Home","P.O. Box 909","","Concord","NC","28026","Cabarrus","(704)788-2304","","(704)788-2951","","","1006 Michigan Street","Kannapolis","NC","28083",T,"MHL-013-005","Piedmont Residential Developmental Center, Inc.",03/01/1984,01/01/2018,12/31/2018,T,F,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Lisa S Azzarello","(704)788-2304","","","","","","Lisa Azzarello","","MHL"
"922227","Mental Health Homes","Midlake Residential","80 Alliance Drive","","Whiteville","NC","28472","Bladen","(910)647-4421","","(910)642-8039","","","68 Hillside Street","Clarkton","NC","28433",T,"MHL-009-010","Community Innovations, Inc.",11/01/1992,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Angelica Moore","(910)647-4421","","","","","","Community Based Care, LLC","315 Wilkesboro Blvd NE, Suite 2A Lenoir, NC 28645","MHL"
"922230","Mental Health Homes","Mineral Springs I","2527 E. Lyon Station Rd","","Creedmoor","NC","27522","Durham","(919)596-6193","","(919)528-2971","","","414 Mineral Springs Road","Durham","NC","27703",T,"MHL-032-056","RHA Health Services NC, LLC",09/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Carlos Scott","(919)528-2558","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","1 Buckhead Plaza Suite 900, 3060 Peachtree Rd NW Atlanta, GA 30305","Jeanne Duncan","","MHL"
"922231","Mental Health Homes","Mineral Springs II","2527 E. Lyon Station Rd","","Creedmoor","NC","27522","Durham","(919)596-7954","","(919)528-2971","","","410 Mineral Springs Road","Durham","NC","27703",T,"MHL-032-057","RHA Health Services NC, LLC",09/01/1990,01/01/2018,12/31/2018,T,F,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F,F,F,F,F,0,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,"","",0,0,F,"Carlos Scott","(919)528-2558","","RHA Health Management Services, LLC","17 Church Street Asheville, NC 28801","Resource Healthcare of America Inc","One Buckhead Plaza Suite 900, 3060 Peachtree Rd NW Atlanta, GA 30305","Jeanne Duncan","","MHL"
