OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
4507,10197860,MED CENTRAL - WEST,336-883-9675,1720 WESTCHESTER DRIVE, ,HIGH POINT,NC,27262,7285,GUILFORD,37081,"WEST SIDE OF WESTCHESTER DRIVE, 204 YARDS SOUTH OF INTERSECTION OF WESTCHESTER DRIVE AND COVENTRY ROAD", , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17076488,-80.0340735,35.9467449,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4515,10421902,WILSON IMMEDIATE CARE,252-237-2891,1725 TARBORO STREET SOUTHWEST, ,WILSON,NC,27893,3428,WILSON,37195,LOCATED ON THE SOUTHEAST CORNER OF TARBORO STREET SOUTHWEST AND GLENDALE DRIVE SOUTHWEST., , , ,2009-02-03T00:00:00.000Z,PHONE,2009-02-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",135925612,-77.9453165,35.7197537,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2379
4523,10470803,LAKESIDE FAMILY AND URGENT CARE - CORNELIUS,704-384-1775,19485 OLD JETTON ROAD, ,CORNELIUS,NC,28031,6458,MECKLENBURG,37119,"LOCATED ON THE NORTHWEST SIDE OF OLD JETTON ROAD, BETWEEN NORTH COVE ROAD AND WEST CATAWBA AVENUE.", , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",40503442,-80.892514,35.4798041,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4532,10421901,NEXTCARE URGENT CARE - BURLINGTON,336-222-8888,1713 SOUTH CHURCH STREET, ,BURLINGTON,NC,27215,5630,ALAMANCE,37001,LOCATED ON THE NORTHWEST CORNER OF S CHURCH ST AND N ONEAL ST, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102956750,-79.4594675,36.0834147,NAVTEQ,2008Q1,ONENTITY,NO,TGS,UC_2377
4533,11513165,NEXTCARE URGENT CARE - MALLARD CREEK,704-971-8800,3210 PROSPERITY CHURCH ROAD, ,CHARLOTTE,NC,28269,8193,MECKLENBURG,37119,"LOCATED ON THE NORTHEAST SIDE OF PROSPERITY CHURCH ROAD, APPROX. .3 MI NORTHWEST OF MALLARD CREEK ROAD.", , , ,2009-02-12T00:00:00.000Z,PHONE,2009-02-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127866481,-80.7712707,35.3438338,NAVTEQ,2008Q1,ONENTITY,NO,TGS, 
4534,10196118,NEXTCARE URGENT CARE - GASTONIA,704-869-9701,3680 ROBINWOOD ROAD, ,GASTONIA,NC,28054,1676,GASTON,37071,"LOCATED ON THE SOUTHSIDE OF ROBINWOOD ROAD, LESS THAN .1 MILE SOUTHEAST OF INTERSECTION OF ROBINWOOD ROAD AND UNION ROAD", , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28228611,-81.1659631,35.2150735,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2416
4539,10421905,NEXTCARE URGENT CARE - GOLDSBORO CLINIC,919-778-0851,212 NORTH SPENCE AVENUE, ,GOLDSBORO,NC,27534,4318,WAYNE,37191,"LOCATED ON THE SOUTH SIDE OF N SPENCE AVE, LESS THAN .1 MILE EAST OF THE INTERSECTION OF N HILLCREST DR AND N SPENCE AVE.", , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",735435978,-77.9539771,35.3748165,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2393
4540,10470638,NEXTCARE URGENT CARE - RALEIGH,919-872-3959,4100 WAKE FOREST ROAD, ,RALEIGH,NC,27609,6227,WAKE,37183,ON THE E SIDE OF WAKE FOREST RD BETWEEN BLAND RD AND NEW HOPE CHURCH RD, , , ,2008-03-14T00:00:00.000Z,PHONE,2008-03-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17103384,-78.6131635,35.8366646,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4580,11241464,ROXBORO FAMILY MEDICINE AND IMMEDIATE CARE PROMPT CARE,336-598-5480,228 SOUTH MADISON BOULEVARD, ,ROXBORO,NC,27573,5428,PERSON,37145,LOCATED ON THE EAST SIDE OF S MADISON BLVD .1 MILE SOUTHWEST OF S GORDON ST., , , ,2009-02-04T00:00:00.000Z,PHONE,2009-02-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102086862,-78.98796,36.3925321,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4583,10196101,FIRSTCARE NORTH CAROLINA,919-942-8578,118B OLD DURHAM ROAD, ,CHAPEL HILL,NC,27517,2293,ORANGE,37135,LOCATED ON THE SOUTH SIDE OF OLD DURHAM ROAD .1 MILE EAST OF SCARLETT DRIVE., , , ,2009-01-26T00:00:00.000Z,PHONE,2009-01-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17091967,-79.0107699,35.9439949,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2361
4592,10844030,CONCENTRA URGENT CARE - CHARLOTTE NORTH,704-342-9011,2835 JEFF ADAMS DRIVE,SUITE A,CHARLOTTE,NC,28206,1093,MECKLENBURG,37119,LOCATED ON THE NORTHWEST CORNER OF JEFF ADAMS DRIVE AND NORTHERLY ROAD., , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28217241,-80.8361399,35.2711709,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4596,10844033,CONCENTRA URGENT CARE - CHARLOTTE SOUTH END,704-338-1268,1614 SOUTH BOULEVARD, ,CHARLOTTE,NC,28203,4726,MECKLENBURG,37119,"LOCATED ON THE NORTHWEST SIDE OF SOUTH BOULEVARD, BETWEEN EAST KINGSTON AVENUE AND EAST PARK AVENUE.", , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28229880,-80.8562944,35.2135721,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4597,10844032,CONCENTRA URGENT CARE - CHARLOTTE WESTINGHOUSE,704-588-0885,646 WESTINGHOUSE BOULEVARD, ,CHARLOTTE,NC,28273,6303,MECKLENBURG,37119,"LOCATED ON THE NORTHEAST SIDE OF WESTINGHOUSE BOULEVARD, APPROX. .1 MI NORTHWEST OF I-77.", , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127866912,-80.9253196,35.1160567,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4599,10421898,CAROLINAS HEALTHCARE URGENT CARE - BALLANTYNE,704-540-4445,14214 BALLANTYNE LAKE ROAD,SUITE 100,CHARLOTTE,NC,28277,3373,MECKLENBURG,37119,"LOCATED ON THE SOUTHWEST SIDE OF BALLANTYNE LAKE ROAD, APPROX. .1 MI SOUTHEAST OF JOHN J DELANEY DRIVE.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17143424,-80.8482274,35.051146,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2368
4601,11241422,FOREST HILLS IMMEDIATE CARE,252-243-3030,2130 FOREST HILLS ROAD,SUITE B,WILSON,NC,27893, ,WILSON,37195,LOCATED ON THE SOUTHEAST CORNER OF FOREST HILLS ROAD WEST AND WESTWOOD AVENUE WEST., , , ,2009-02-03T00:00:00.000Z,PHONE,2009-02-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125464640,-77.9514406,35.7304006,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4606,11513057,CAROLINAS HEALTHCARE URGENT CARE - MATTHEWS,704-512-6850,332 SAM NEWELL ROAD,SUITE 1100,MATTHEWS,NC,28105,4511,MECKLENBURG,37119,"LOCATED ON THE SOUTHEAST SIDE OF SAM NEWELL ROAD, BETWEEN WEST MATTHEWS STREET AND OVERWOOD DRIVE.", , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",736146063,-80.7184852,35.1194861,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4607,10196110,PHYSICIANS EAST URGENT CARE,252-355-4357,1711 EAST ARLINGTON BOULEVARD, ,GREENVILLE,NC,27858,5872,PITT,37147,LOCATED ON THE NORTHEAST CORNER OF E ARLINGTON BLVD AND TURNBURY DR., , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102809513,-77.3562946,35.5688873,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2382
4609,10843905,CONCENTRA URGENT CARE - CHARLOTTE FREEDOM,704-395-0060,4221 TUCKASEEGEE ROAD, ,CHARLOTTE,NC,28208,2801,MECKLENBURG,37119,"LOCATED ON THE NORTHEAST SIDE OF TUCKASEEGEE ROAD, APPROX. .1 MI NORTHWEST OF ASHLEY ROAD.", , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127867234,-80.8961239,35.245791,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4612,10421906,CAROLINAS HEALTHCARE URGENT CARE - COTSWOLD,704-366-7584,231 SOUTH SHARON AMITY ROAD, ,CHARLOTTE,NC,28211,2803,MECKLENBURG,37119,"LOCATED ON THE SOUTHEAST SIDE OF SOUTH SHARON AMITY ROAD, BETWEEN RANDOLPH ROAD AND ROBIN ROAD.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28248518,-80.8008014,35.1746388,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2399
4613,10197870,MED CENTRAL - NORTH,336-885-9675,2401 HICKSWOOD ROAD,SUITE D,HIGH POINT,NC,27265,1537,GUILFORD,37081,CLINIC SITS ON THE NE CORNER OF EASTCHESTER DR AND HICKSWOOD RD, , , ,2006-01-10T00:00:00.000Z,PHONE,2006-01-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17070355,-79.971849,36.0248971,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4617,10843872,JULIAN T PIERCE HEALTH CENTER,910-521-2816,307 EAST WARDELL DRIVE, ,PEMBROKE,NC,28372,7998,ROBESON,37155,LOC ON THE EAST SIDE OF WARDELL DRIVE LESS THAN .3 MILE SOUTH OF THE UNION CHAPEL ROAD AND WARDELL DRIVE INTERSECTION., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125354314,-79.1823451,34.6846996,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4628,10844668,NEW HANOVER MEDICAL GROUP,910-792-1144,5145 SOUTH COLLEGE ROAD, ,WILMINGTON,NC,28412,2207,NEW HANOVER,37129,"LOCATED ON THE EAST SIDE OF SOUTH COLLEGE ROAD, BETWEEN GREENBRIAR ROAD AND JUNCTION PARK DRIVE.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127872427,-77.8915489,34.1469838,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4641,10844448,NOVANT URGENT CARE - DELCO,910-655-9900,25805 ANDREW JACKSON HIGHWAY, ,DELCO,NC,28436,8916,COLUMBUS,37047,LOCATED ON THE NORTH SIDE OF US-74 LESS THAN .1 MILES SOUTHEAST OF DELCO CEMETERY RD., , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109848666,-78.2215185,34.3162996,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4642,10197871,FAMILY URGENT CARE OF AMERICA - ONSLOW,910-346-1188,2580 HENDERSON DRIVE, ,JACKSONVILLE,NC,28546,5252,ONSLOW,37133,"EAST SIDE OF HENDERSON ROAD, 105 YARDS NORTH OF INTERSECTION HENDERSON ROAD AND GUM BRANCH ROAD", , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",116048446,-77.4233848,34.7852556,NAVTEQ,2006Q3,ONENTITY,YES,TGS, 
4644,10193151,CAROLINA FAMILY AND URGENT CARE,910-618-0026,4380 FAYETTEVILLE ROAD, ,LUMBERTON,NC,28358,2677,ROBESON,37155,"WEST SIDE OF FAYETTEVILLE ROAD, BETWEEN PETERSON DRIVE AND FARRINGDON STREET", , , ,2006-01-02T00:00:00.000Z,PHONE,2006-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102426446,-79.0005861,34.6516723,NAVTEQ,2006Q3,ONENTITY,YES,TGS, 
4654,10844037,SOUTHCARE OF NORTH CAROLINA,910-254-4065,1506 MARKET STREET, ,WILMINGTON,NC,28401,4871,NEW HANOVER,37129,"LOCATED ON THE EAST SIDE OF SOUTH 15TH STREET, BETWEEN DOCK STREET AND MARKET STREET.", , , ,2009-02-10T00:00:00.000Z,PHONE,2009-02-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102405509,-77.9298877,34.2363218,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4659,10193927,CAROLINAS HEALTHCARE URGENT CARE - MOUNTAIN ISLAND,704-801-2000,10210 COULOAK DRIVE, ,CHARLOTTE,NC,28216,7679,MECKLENBURG,37119,"LOCATED ON THE NORTHEAST SIDE OF COULOAK DRIVE, BETWEEN MT HOLLY-HUNTERSVILLE ROAD AND DUNN COMMONS PARKWAY.", , , ,2009-01-12T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",709660962,-80.9477396,35.3242493,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2413
4660,10470763,CAROLINAS HEALTHCARE URGENT CARE - MINT HILL,704-863-9600,10545 BLAIR ROAD, ,MINT HILL,NC,28227,6863,MECKLENBURG,37119,ON THE N SIDE OF BLAIR RD BETWEEN TRUELIGHT CHURCH RD AND CONNELL RD, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28181928,-80.633651,35.212577,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
4662,10192150,FUQUAY URGENT CARE AND FAMILY CLINIC,919-552-1733,1418 NORTH MAIN STREET, ,FUQUAY-VARINA,NC,27526,8901,WAKE,37183,"LOCATED ON THE SOUTHEAST SIDE OF NORTH MAIN STREET, BETWEEN SUNSET LAKE ROAD AND MARKET VIEW LANE.", , , ,2006-12-19T00:00:00.000Z,PHONE,2006-12-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",135926592,-78.7727931,35.5925621,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2367
4666,10192636,CAROLINAS HEALTHCARE URGENT CARE - EASTLAND,704-563-2150,5717 ALBEMARLE ROAD, ,CHARLOTTE,NC,28212,1634,MECKLENBURG,37119,LOCATED ON THE WEST CORNER OF CENTRAL AVENUE AND ALBEMARLE ROAD., , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28182114,-80.7492598,35.2040363,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2442
4680,10197876,CAROLINA FAMILY MEDICINE AND URGENT CARE,704-871-9731,1503 EAST BROAD STREET, ,STATESVILLE,NC,28625,4301,IREDELL,37097,"NORTH SIDE OF EAST BROAD STREET, BETWEEN LAGO LANE AND INTERSTATE 77", , , ,2006-01-02T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22931673,-80.8614083,35.7913879,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4720,10197861,CANNON FAMILY MEDICINE AND URGENT CARE,704-933-2266,1035 DALE EARNHARDT BOULEVARD, ,KANNAPOLIS,NC,28083,4477,CABARRUS,37025,"NORTH SIDE OF DALE EARNHARDT BOULEVARD, BETWEEN SOUTH RIDGE AVENUE AND OLD CENTERGROVE ROAD", , , ,2005-12-28T00:00:00.000Z,PHONE,2005-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28201686,-80.6259576,35.4890546,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4730,10470797,LAKE NORMAN URGENT CARE - CONCORD MILLS,704-660-9111,125 DAYS INN DRIVE, ,MOORESVILLE,NC,28117,6323,IREDELL,37097,889 FT N OF THE INTERSECTION OF DAYS INN DR AND CONSUMER SQUARE DR, , , ,2008-03-17T00:00:00.000Z,PHONE,2008-10-02T00:00:00.000Z,ADJUSTED,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",118916077,-80.858166,35.5952135,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4752,10470650,DUKE URGENT CARE CENTERS - SOUTH,919-572-1868,5716 FAYETTEVILLE ROAD, ,DURHAM,NC,27713,9089,DURHAM,37063,485 FT N OF THE INTERSECTION OF GENEVA DR AND FAYETTEVILLE RD, , , ,2008-03-14T00:00:00.000Z,PHONE,2008-03-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127897414,-78.9285619,35.9217881,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4758,10844034,CONCENTRA URGENT CARE - DURHAM,919-941-1911,5400 SOUTH MIAMI BOULEVARD,SUITE 112,DURHAM,NC,27703,8465,DURHAM,37063,LOC ON THE SOUTHWEST CORNER OF THE INTERSECTION OF SLATER RD & S MIAMI BLVD., , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17099249,-78.8513663,35.8816011,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
